tutions dhõmes. Car la parolle de	tutions d'hommes. Car la parolle de
dieu demeure eternellement stable/	dieu demeure eternellement stable/
permanẽte ⁊ ueritable/ ⁊ nulle puis	permanente et veritable/ et nulle puis¬
sance ne peult au cõtraire. Et si par	sance ne peult au contraire. Et si par
quelque tẽps on a uescu/ dit/ p̃sche/	quelque temps on a vescu/ dit/ presche/
escript/ diffinit/ creu ⁊ enseigne au¬	escript/ diffinit/ creu et enseigne au¬
trement que icelle saincte parolle ne	trement que icelle saincte parolle ne
porte ou cõtiẽt/ cela nest chose digne	porte ou contient/ cela n'est chose digne
de allegation. Car le tẽps combien	de allegation. Car le temps combien
long quil soit nest rien estime ou re¬	long qu'il soit n'est rien estime ou re¬
pute en la p̃sence de dieu/ ainsi que il	pute en la presence de dieu/ ainsi que il
est escript: Mille ans en la p̃sence de	est escript: Mille ans en la presence de
dieu estre cõe ung iour passe/ cest a	dieu estre come ung jour passe/ c'est a
dire cõme riẽ, ou bien peu de chose.	dire comme rien, ou bien peu de chose.
de Lautheur.	de L'autheur.
Dauãtaige/ dieu a ordõne tẽps	Davantaige/ dieu a ordonne temps
oportun/ iouxte son bon plaisir/ au¬	oportun/ jouxte son bon plaisir/ au¬
quel il a determine reueler ⁊ mani¬	quel il a determine reveler et mani¬
fester sa uerite/ lequel tẽps ne poeut	fester sa verite/ lequel temps ne poeut
estre auãce ne retarde. Car le ꝓpos	estre avance ne retarde. Car le propos
de dieu est immuable/ ce que noꝰ est	de dieu est immuable/ ce que nous est
appertemẽt mõstre ⁊ declaire en la	appertement monstre et declaire en la
temporelle ⁊ saincte natiuite de son	temporelle et saincte nativite de son
filz/ lequel nest point incõtinẽt ue¬	filz/ lequel n'est point incontinent ve¬
nu apres la trãsgression de Adam:	nu apres la transgression de Adam:
mais a longuement attendu/ ⁊ par	mais a longuement attendu/ et par
lespace de plus de troys mille ans a	l'espace de plus de troys mille ans a
delaisse le monde en ydololatrie. Ce	delaisse le monde en ydololatrie. Ce
non obstant/ quãd la plenitude du	non obstant/ quand la plenitude du
tẽps ordõne de dieu a este accõplye/	temps ordonne de dieu a este accomplye/
alors il a enuoye son filz faict dune	alors il a envoye son filz faict d'une
fẽme/ faict soubz la loy: affin qͥl ra¬	femme/ faict soubz la loy: affin qu'il ra¬
chetast ceulx qͥ estoiẽt soubz la loy.	chetast ceulx qui estoient soubz la loy.
Or apres nous auoir faict ceste	Or apres nous avoir faict ceste
grãde misericorde/ ne seroit ce pas	grande misericorde/ ne seroit ce pas
gros orgueil ⁊ malheureuse ingra¬	gros orgueil et malheureuse ingra¬
titude/ au lieu de luy rẽdre graces ⁊	titude/ au lieu de luy rendre graces et
mercys pour une tãt benigne ⁊ cha	mercys pour une tant benigne et cha¬
ritable dilectiõ (par laq̃lle il a dõne	ritable dilection (par laquelle il a donne
Preface	Preface
son seul filz) de dire: Pourquoy a	son seul filz) de dire: Pourquoy a
il tant attendu de uenir/ que nest il	il tant attendu de venir/ que n'est il
uenu plus tost?	venu plus tost?
Iay subioinct cecy/ pour toucher	J'ay subjoinct cecy/ pour toucher
⁊ abbatre lingratitude ⁊ arrogance	et abbatre l'ingratitude et arrogance
de plusieͬs paoures aueugles. Les¬	de plusieurs paovres aveugles. Les¬
quelz au temps present (auquel il a	quelz au temps present (auquel il a
pleu a dieu par son infinie bõte/ soy	pleu a dieu par son infinie bonte/ soy
manifester par sa saincte parolle et	manifester par sa saincte parolle et
euãgile de salut: leq̃l en aucun tẽps	evangile de salut: lequel en aucun temps
par la permissiõ de dieu a este despri	par la permission de dieu a este despri¬
se/ contẽne/ mis soubz le pied/ corrõ¬	se/ contemne/ mis soubz le pied/ corrom¬
pu ⁊ oublie)  disent ces parolles de	pu et oublie)  disent ces parolles de
blaspheme ou aultres sẽblables. Et	blaspheme ou aultres semblables. Et
pourquoy a il tãt attẽdu? pourquoy	pourquoy a il tant attendu? pourquoy
ne a il reuele cecy plus tost? noz pre¬	ne a il revele cecy plus tost? noz pre¬
decesseurs nõt il pas bien uescu? Il	decesseurs n'ont il pas bien vescu? Il
nous suffist de uiure ainsi comme	nous suffist de vivre ainsi comme
eulx/ tant de grandz clercz ⁊ sages	eulx/ tant de grandz clercz et sages
gentz suyuãtz les cõciles ⁊ determi	gentz suyvantz les conciles et determi¬
natiõs des uniuersitez les ceremo¬	nations des universitez les ceremo¬
nies ⁊ ordonnances du pape/ pour¬	nies et ordonnances du pape/ pour¬
roient ilz bien faillir? Qui sont pa¬	roient ilz bien faillir? Qui sont pa¬
rolles de gẽs ignorãs ou mocqueͬs/	rolles de gens ignorans ou mocqueurs/
de Lautheur.	de L'autheur.
de coeurs endurcis ⁊ obstinez/ par	de coeurs endurcis et obstinez/ par
lesquelles parolles leur ignorance	lesquelles parolles leur ignorance
tant clairemẽt se demõstre/ que il est	tant clairement se demonstre/ que il est
tout notoire que aux choses de dieu	tout notoire que aux choses de dieu
rien ilz nentendẽt/ mais par infide¬	rien ilz n'entendent/ mais par infide¬
lite cõme mys en sens reprouue/ sãs	lite comme mys en sens reprouve/ sans
crainte ne reuerẽce proferent horri¬	crainte ne reverence proferent horri¬
bles blasphemes/ qui est ung signe	bles blasphemes/ qui est ung signe
de lire ⁊ fureur de dieu/ demõstrant	de l'ire et fureur de dieu/ demonstrant
de telles gẽs ineuitable ruine ⁊ espo	de telles gens inevitable ruine et espo¬
uentable dãnation. Itẽ toutes tel¬	ventable damnation. Item toutes tel¬
les parolles ⁊ allegatiõs/ sont inu¬	les parolles et allegations/ sont inu¬
tiles ⁊ uaines/ sans aucune effica¬	tiles et vaines/ sans aucune effica¬
ce/ car les turcz ⁊ sarrazins en di¬	ce/ car les turcz et sarrazins en di¬
roient bien autant de leur loy.	roient bien autant de leur loy.
Il nous fault donc humblement	Il nous fault donc humblement
prendre ⁊ receuoir le don ⁊ grace de	prendre et recevoir le don et grace de
dieu/ au tẽps que son bon plaisir est	dieu/ au temps que son bon plaisir est
le nous dõner/ sans disputer, pour¬	le nous donner/ sans disputer, pour¬
quoy il a attendu iusques a ce tẽps/	quoy il a attendu jusques a ce temps/
sans alleguer multitude ou plura¬	sans alleguer multitude ou plura¬
lite de personnages/ ne ainsi parler	lite de personnages/ ne ainsi parler
de la uie ou fin de ceulx qui par cy	de la vie ou fin de ceulx qui par cy
deuant ont uescu. Car dieu est puis¬	devant ont vescu. Car dieu est puis¬
Preface	Preface
sãt de disposer de ses creatures a sa	sant de disposer de ses creatures a sa
uolunte: et nul ne luy poeut dire:	volunte: et nul ne luy poeut dire:
pourquoy fays tu aĩsi. Dauãtage il	pourquoy fays tu ainsi. Davantage il
uaut trop mieulx suyuir le seul Mi	vaut trop mieulx suyvir le seul Mi¬
chee ayãt lesperit de dieu/ q̃ toute la	chee ayant l'esperit de dieu/ que toute la
cõpaignie des sacrificateurs ⁊ ꝓphe	compaignie des sacrificateurs et prophe¬
tes de Baal/ ayãs lesperit derreur.	tes de Baal/ ayans l'esperit d'erreur.
Toutesfoys ie croy fermement q̃	Toutesfoys je croy fermement que
si au tẽps passe la uerite euãgelicq̃	si au temps passe la verite evangelicque
eust este ainsi reuelee cõme elle est de	eust este ainsi revelee comme elle est de
p̃sent/ q̃ plusieͬs de noz predecesseͬs	present/ que plusieurs de noz predecesseurs
eussẽt bien mieulx faict leur debuoir	eussent bien mieulx faict leur debvoir
de hũblemẽt ⁊ fidelemẽt la receuoir	de humblement et fidelement la recevoir
que maintenãt on ne faict/ tãt est le	que maintenant on ne faict/ tant est le
monde peruerty ⁊ corrõpu par la do	monde perverty et corrompu par la do¬
ctrine des hões/ qui est ung leuain	ctrine des homes/ qui est ung levain
de pharisiẽs que Iesus christ nous	de pharisiens que Jesus christ nous
admõneste euiter ⁊ fuyr.	admonneste eviter et fuyr.
Neãtmoins si ne fault il pas poͬ	Neantmoins si ne fault il pas pour
la durete ⁊ malice daucũs aduersai	la durete et malice d'aucuns adversai¬
res ⁊ ẽnemys de uerite, laisser a de¬	res et ennemys de verite, laisser a de¬
clarer ⁊ manifester autãt que il sera	clarer et manifester autant que il sera
possible/ la pure ⁊ ueritable parolle	possible/ la pure et veritable parolle
de dieu/ a laquelle sãs nulle doubte	de dieu/ a laquelle sans nulle doubte
de Lautheur.	de L'autheur.
croyront tous ceulx qui sont ordon	croyront tous ceulx qui sont ordon¬
nez a uie eternelle/ et nulz aultres.	nez a vie eternelle/ et nulz aultres.
Le tout a lhõneur/ gloire/ ⁊ louẽge	Le tout a l'honneur/ gloire/ et louenge
de dieu/ a laquelle chose cõe uerita¬	de dieu/ a laquelle chose come verita¬
bles ⁊ obeissãs enfans diceluy deb¬	bles et obeissans enfans d'iceluy deb¬
uons tacher/ sans rien espargner ou	vons tacher/ sans rien espargner ou
aucunemẽt dissimuler.	aucunement dissimuler.
Cecy est pour ung aduertissemẽt	Cecy est pour ung advertissement
q̃ en ceste presente matiere/ il cõuiẽt	que en ceste presente matiere/ il convient
soy arrester du tout a la saincte pa¬	soy arrester du tout a la saincte pa¬
rolle de dieu/ comme a celle par la¬	rolle de dieu/ comme a celle par la¬
quelle toute creature sera iugee/ tou	quelle toute creature sera jugee/ tou¬
te chose doibt estre examinee ⁊ prou	te chose doibt estre examinee et prou¬
uee/ ⁊ nul ne poeut au contraire.	vee/ et nul ne poeut au contraire.
Or donc pour toucher le ꝓpos	Or donc pour toucher le propos
duq̃l a presẽt est q̃stiõ: Il est besoing	duquel a present est question: Il est besoing
par sainctes escriptures monstrer et	par sainctes escriptures monstrer et
appertemẽt declarer/ cõmẽt la mes¬	appertement declarer/ conment la mes¬
se ordõnee du pape/ des euesq̃s/ ⁊ au	se ordonnee du pape/ des evesques/ et au
tres persõnages/ qͥ en gros orgueil	tres personnages/ qui en gros orgueil
cõtre droict ⁊ raison se sont nõmez	contre droict et raison se sont nommez
deglise/ est droictemẽt cõtre uerite/ ⁊	d'eglise/ est droictement contre verite/ et
appertemẽt cõtre la saincte parolle	appertement contre la saincte parolle
de dieu. Parquoy est chose abomina	de dieu. Parquoy est chose abomina¬
Preface	Preface
ble/ qui ne doibt estre permise ou en¬	ble/ qui ne doibt estre permise ou en¬
duree: pourtãt q̃ par icelle le seigñr	duree: pourtant que par icelle le seigneur
Dieu est grandement offense/ ⁊ la	Dieu est grandement offense/ et la
plus part du monde/ malheureuse¬	plus part du monde/ malheureuse¬
ment seduict ⁊ trõpe. Laq̃lle messe	ment seduict et trompe. Laquelle messe
soubz umbre ⁊ couuerture de saĩcte¬	soubz umbre et couverture de saincte¬
te/ pour plus ayseemẽt abuser ⁊ de¬	te/ pour plus ayseement abuser et de¬
ceuoir la terre/ a este introduicte et	cevoir la terre/ a este introduicte et
ainsi cauteleusement composee/ non	ainsi cauteleusement composee/ non
par saincte escripture. En laq̃lle on	par saincte escripture. En laquelle on
ne scauroit seulemẽt trouuer le nom	ne scauroit seulement trouver le nom
de messe: mais par plusieurs papes/	de messe: mais par plusieurs papes/
euesques ⁊ autres semblables/ a este	evesques et autres semblables/ a este
controuuee ⁊ mise au lieu/ de la sain	controuvee et mise au lieu/ de la sain¬
cte cene de Iesus christ/ de la saincte	cte cene de Jesus christ/ de la saincte
table du precieux ⁊ sainct pain de	table du precieux et sainct pain de
action de graces. Leq̃l debuoit estre	action de graces. Lequel debvoit estre
prins de la cõgregation des fideles	prins de la congregation des fideles
chrestiẽs/ en memoire ⁊ recordation	chrestiens/ en memoire et recordation
de la mort ⁊ passion de Iesuschrist/	de la mort et passion de Jesuschrist/
en souuenãce aussi de la charite ⁊ di	en souvenance aussi de la charite et di¬
lection/ dont il nous a tant aymez q̃	lection/ dont il nous a tant aymez que
il a mys sa uie pour nous. Pareille	il a mys sa vie pour nous. Pareille¬
ment en signification de la charite ⁊	ment en signification de la charite et
de Lautheur.	de L'autheur.
amour fraternelle/ dont noꝰ debuõs	amour fraternelle/ dont nous debvons
aymer les ungz les aultres/ comme	aymer les ungz les aultres/ comme
membres du corps de Iesus Christ.	membres du corps de Jesus Christ.
Au lieu de laquelle tant salutaire	Au lieu de laquelle tant salutaire
⁊ consolable instruction/ en põpeuse	et consolable instruction/ en pompeuse
ceremonie/ ilz ont pour leur plaisir	ceremonie/ ilz ont pour leur plaisir
faict adorer ung peu de pain cõme	faict adorer ung peu de pain comme
se il fust le uray dieu/ en quoy toute	se il fust le vray dieu/ en quoy toute
ydolatrie/ toute iniquite/ et impiete	ydolatrie/ toute iniquite/ et impiete
sest esleuee. Et ce ont ilz faict pour	s'est eslevee. Et ce ont ilz faict pour
mieulx authoriser leur regne ⁊ sei¬	mieulx authoriser leur regne et sei¬
gneurie/ pour mieulx exercer leur	gneurie/ pour mieulx exercer leur
tyrãnie/ pour plus ayseement mar¬	tyrannie/ pour plus ayseement mar¬
chander de noz ames/ et deuorer la	chander de noz ames/ et devorer la
substance du peuple/ ⁊ finablement	substance du peuple/ et finablement
pour eulx mesmes se faire adorer.	pour eulx mesmes se faire adorer.
Car cõe gentz effrontez/ sans honte	Car come gentz effrontez/ sans honte
ne uergõgne/ ayans front de pail¬	ne vergongne/ ayans front de pail¬
larde/ ilz ont ose dire ⁊ publier quilz	larde/ ilz ont ose dire et publier qu'ilz
sont plus dignes q̃ les anges/ mes¬	sont plus dignes que les anges/ mes¬
me que la uierge Marie: pourtant	me que la vierge Marie: pourtant
q̃ si ung de eulx (iasoit quil soit in¬	que si ung de eulx (jasoit qu'il soit in¬
fect paillard rẽply de punaisye) te¬	fect paillard remply de punaisye) te¬
noit ung morceau de pain il est en	noit ung morceau de pain il est en
Preface	Preface
sa puissãce (se il ueult) de incõtinẽt	sa puissance (se il veult) de incontinent
⁊ sãs dilatiõ a sa seule parolle/ faire	et sans dilation a sa seule parolle/ faire
illec uenir ⁊ descendre le filz de dieu	illec venir et descendre le filz de dieu
en corps ⁊ en ame tout uiuãt/ aussi	en corps et en ame tout vivant/ aussi
grand ⁊ entier cõme il pendit en la	grand et entier comme il pendit en la
croix/ le porter ca et la/ le garder en	croix/ le porter ca et la/ le garder en
ung coffre ou armaire/ le manger ⁊	ung coffre ou armaire/ le manger et
aualler quand il luy plaira: bref/ en	avaller quand il luy plaira: bref/ en
faire du tout ce qͥl uouldra/ qui est	faire du tout ce qu'il vouldra/ qui est
chose horrible de penser. Et se on	chose horrible de penser. Et se on
leur demãde dont ilz ont ⁊ leur uiẽt	leur demande dont ilz ont et leur vient
ceste merueilleuse puissance/ plus q̃	ceste merveilleuse puissance/ plus que
aux autres qͥ ne sõt point desguisez	aux autres qui ne sont point desguisez
oingtz/ rasez/ ou tonduz. Ilz respõ¬	oingtz/ rasez/ ou tonduz. Ilz respon¬
dent mieulx qui ne pensent. Car ilz	dent mieulx qui ne pensent. Car ilz
dient q̃ cest a cause du caractere: cest	dient que c'est a cause du caractere: c'est
a dire du signe ⁊ merque dõt ilz sont	a dire du signe et merque dont ilz sont
signez. Mais silz auoient bien pense	signez. Mais s'ilz avoient bien pense
a ce qͥlz diset/ certes de hõte ⁊ crainte	a ce qu'ilz diset/ certes de honte et crainte
ilz se tayroient. Car il est escript que	ilz se tayroient. Car il est escript que
nul ne pourra marchãder/ uendre/	nul ne pourra marchander/ vendre/
ny achepter/ se il na la merque de la	ny achepter/ se il n'a la merque de la
beste.	beste.
Toutesfoys affin que nostre cas	Toutesfoys affin que nostre cas
de Lautheur.	de L'autheur.
soit bien fonde/ clairemẽt entendu ⁊	soit bien fonde/ clairement entendu et
prouue/ il est necessaire toucher/ de¬	prouve/ il est necessaire toucher/ de¬
clarer/ ⁊ mõstrer en particulier au¬	clarer/ et monstrer en particulier au¬
cuns poinctz dabominatiõ qui sont	cuns poinctz d'abomination qui sont
trouuez en ceste Messe. Car de tout	trouvez en ceste Messe. Car de tout
monstrer il est quasi impossible/ et	monstrer il est quasi impossible/ et
croy qͥl nest hõme qui le sceust faire/	croy qu'il n'est homme qui le sceust faire/
ou si a aucun estoit donne de le po¬	ou si a aucun estoit donne de le po¬
uoir faire/ si fauldroit il ung tres	voir faire/ si fauldroit il ung tres
grand liure/ tant y a de malediction	grand livre/ tant y a de malediction
enclose/ et detestable perdition/ non	enclose/ et detestable perdition/ non
obstant que a plusieurs elle semble	obstant que a plusieurs elle semble
precieuse et belle: mais comme il est	precieuse et belle: mais comme il est
escript en saĩct Luc. Ce qui est hault	escript en sainct Luc. Ce qui est hault
aux hõmes/ est abomination deuãt	aux hommes/ est abomination devant
dieu. Et sainct Paul ose bien dire q̃	dieu. Et sainct Paul ose bien dire que
lange de Satã se trãsfigure en an¬	l'ange de Satan se transfigure en an¬
ge de lumiere: ce que en cest endroit	ge de lumiere: ce que en c'est endroit
est fortement accõply/ quand soubz	est fortement accomply/ quand soubz
lombre de sainctete/ soubz apparẽce	l'ombre de sainctete/ soubz apparence
de uerite/ tãt de mẽsonge ⁊ faulsete	de verite/ tant de mensonge et faulsete
en hypocrisie est trouuee. Et qui pis	en hypocrisie est trouvee. Et qui pis
est/ ce mal est tant espãdu/ ce chãcre	est/ ce mal est tant espandu/ ce chancre
est tant seme par tout le corps de la	est tant seme par tout le corps de la
Du sacrifice	Du sacrifice
chrestiente/ ceste malheureuse herbe	chrestiente/ ceste malheureuse herbe
a iecte racines si auãt/ q̃ aux hõmes	a jecte racines si avant/ que aux hommes
il est impossible y remedier: mais ce	il est impossible y remedier: mais ce
qui est impossible aux hõmes/ est fa	qui est impossible aux hommes/ est fa¬
cile au seigneur dieu. Pourtãt re¬	cile au seigneur dieu. Pourtant re¬
tournõs a luy/ ⁊ de coeur humilie le	tournons a luy/ et de coeur humilie le
supplions quil luy plaise noꝰ regar	supplions qu'il luy plaise nous regar¬
der en sa misericorde/ nous dõner sa	der en sa misericorde/ nous donner sa
benediction/ nous ouurir les yeulx	benediction/ nous ouvrir les yeulx
tellement que puissions appertemẽt	tellement que puissions appertement
congnoistre la uerite. Amen.	congnoistre la verite. Amen.
¶ Premiere declaration du sacrifice	¶ Premiere declaration du sacrifice
quotidien/ que les sacrificateurs dõ¬	quotidien/ que les sacrificateurs don¬
nent entẽdre en leur messe estre faict/	nent entendre en leur messe estre faict/
pour le salut du peuple.	pour le salut du peuple.
L	L¬
Es sacrificateurs donc cõ¬	Es sacrificateurs donc com¬
me non contens du uolun¬	me non contens du volun¬
