lunte estoit de pouoir nõ pecher: mais la der¬	lunte estoit de povoir non pecher: mais la der¬
niere sera beaucoup plus grande/ assauoir de	niere sera beaucoup plus grande/ assavoir de
estoit de pouoir non mourir: ⁊ la derniere sera	estoit de povoir non mourir: et la derniere sera
beaucoup plus grãde/ assauoir de nõ pouoir	beaucoup plus grande/ assavoir de non povoir
mourir. La premiere puissance de perseuerer	mourir. La premiere puissance de perseverer
estoit de pouoir non delaisser le bien: mais la	estoit de povoir non delaisser le bien: mais la
uoir delaisser le bien.	voir delaisser le bien.
¶ Au .xii. Chapitre.	¶ Au .xii. Chapitre.
¶ Maintenãt doncques/ puis que ceste grãde	¶ Maintenant doncques/ puis que ceste grande
liberte est perdue par le merite du peche/ aussi	liberte est perdue par le merite du peche/ aussi
grandz dons. En uerite il a pleu a dieu ainsi:	grandz dons. En verite il a pleu a dieu ainsi:
affin principalement quil estaindist lorgueil	affin principalement qu’il estaindist l’orgueil
de lhumaine presumption: affin q̃ toute chair	de l’humaine presumption: affin que toute chair
ne se glorifie point en soy deuãt luy/ cest adi¬	ne se glorifie point en soy devant luy/ c’est a di¬
rifier toute chair deuant luy/ sinon de ses me¬	rifier toute chair devant luy/ sinon de ses me¬
rites * lesquelz certainement il pouoit auoir:	rites * lesquelz certainement il povoit avoir:
mais il les a ꝑdu: ⁊ par ce qͥl les pouoit auoir/	mais il les a perdu: et par ce qu’l les povoit avoir/
par ce mesme les perdist il/ cest adire ꝑ le franc	par ce mesme les perdist il/ c’est a dire par le franc
estre sauuez/ sinon la grace du sauueur. Cer¬	estre sauvez/ sinon la grace du sauveur. Cer¬
tainement les mauuais ne se glorifient point/	tainement les mauuais ne se glorifient point/
lesquelz nont de quoy leur glorifier. Ne aussi	lesquelz n’ont de quoy leur glorifier. Ne aussi
les iustes: car ilz ont de dieu ce de quoy ilz se	les justes: car ilz ont de dieu ce de quoy ilz se
re/ sinon celuy a qui ilz disent * Tu es ma	re/ sinon celuy a qui ilz disent * Tu es ma
gloire: ⁊ celuy qui extole mon chief. * Et par	gloire: et celuy qui extole mon chief. * Et par
cela aussi dieu na pas uoulu que les sainctz	cela aussi dieu n’a pas voulu que les sainctz
se soiẽt glorifiez en leurs forces de la perseue¬	se soient glorifiez en leurs forces de la perseve¬
ne point seulemẽt layde tel quil dõna au pre¬	ne point seulement l’ayde tel qu’il donna au pre¬
mier homme/ sans lequel ilz ne pourroiẽt silz	mier homme/ sans lequel ilz ne pourroient s’ilz
uouloiẽt: mais aussi faict en eulx le uouloir:	vouloient: mais aussi faict en eulx le vouloir:
car ilz ne perseuereront point: si la puissance	car ilz ne persevereront point: si la puissance
ne leur est donnee par de don de la grace diui¬	ne leur est donnee par de don de la grace divi¬
ne. * Car leur uolũte est tellemẽt embrasee du	ne. * Car leur volunte est tellement embrasee du
sainct esprit/ que pour ce ont ilz la puissance/	sainct esprit/ que pour ce ont ilz la puissance/
quilz ueullent ainsi/ ⁊ ainsi: pource que dieu	qu’ilz veullent ainsi/ et ainsi: pour ce que dieu
foiblesse de ceste uie/ en laq̃lle foiblesse toutes¬	foiblesse de ceste vie/ en laquelle foiblesse toutes¬
fois falloit que la uertu fut parfaicte/ poͬ re¬	fois falloit que la vertu fut parfaicte/ pour re¬
primer lorgueil: si en ceste foiblesse leur eut este	primer l’orgueil: si en ceste foiblesse leur eut este
delaisse leur uolunte/ quilz fussent demourez	delaisse leur volunte/ qu’ilz fussent demourez
ne pouoient perseuerer/ ⁊ que dieu ne feist pas	ne povoient perseverer/ et que dieu ne feist pas
en eulx quilz eussent la uolunte/ la uolunte	en eulx qu’ilz eussent la volunte/ la volunte
tomberoit souuent par sa foiblesse/ entretant	tomberoit souvent par sa foiblesse/ entretant
et si grandes tentations quelle peult auoir:	et si grandes tentations qu’elle peult avoir:
faillant par foiblesse ne pourroient uouloir	faillant par foiblesse ne pourroient vouloir
ou ne uouldroient pas tellement par linfir¬	ou ne vouldroient pas tellement par l’infir¬
mite de la uolunte qͥlz peussent. * On a dõc¬	mite de la volunte qu’ilz peussent. * On a donc¬
ques proueu a linfirmite de la uolunte hu¬	ques proveu a l’infirmite de la volunte hu¬
soy separer/ conduicte par la grace diuine: et	soy separer/ conduicte par la grace divine: et
pourtant cõbien quelle fut foible/ toutesfois	pourtant combien qu’elle fut foible/ toutesfois
ne deffauldroit pas ⁊ si ne seroit uaincue par	ne deffauldroit pas et si ne seroit vaincue par
nulle aduersite. Il a ainsi este faict/ que la uo¬	nulle adversite. Il a ainsi este faict/ que la vo¬
re en peu de bien ꝑseuereroit par uertu: la ou	re en peu de bien persevereroit par vertu: la ou
aussi la uolunte du premier homme forte et	aussi la volunte du premier homme forte et
entiere en plus grand bien/ na point perseue¬	entiere en plus grand bien/ n’a point perseve¬
re/ ayãt la uertu du franc arbitre cõduicte par	re/ ayant la vertu du franc arbitre conduicte par
rer aussi quãt il eut uoulu: toutesfois ne leut	rer aussi quant il eut voulu: toutesfois ne l’eut
pas tellement q̃ dieu feist en luy quil eust uo¬	pas tellement que dieu feist en luy qu’il eust vo¬
lunte. Et ainsi il laissa ⁊ ꝑmist faire/ a celuy	lunte. Et ainsi il laissa et permist faire/ a celuy
qui estoit tresfort/ ce quil uouloit: mais il sest	qui estoit tres fort/ ce qu’il vouloit: mais il s’est
donnera a eulx que uictorieusement ilz puis-	donnera a eulx que victorieusement ilz puis-
sent uouloir ce qui est bon: ⁊ que par nulle ba¬	sent vouloir ce qui est bon: et que par nulle ba¬
taille ilz ne ayẽt uolunte de le laisser. Quãd	taille ilz ne ayent volunte de le laisser. Quand
doncques Christ disoit/ * Iay prie pour toy/ q̃	doncques Christ disoit/ * J’ay prie pour toy/ que
est edifie sus la pierre. Et ainsi/ lhõme de dieu	est edifie sus la pierre. Et ainsi/ l’homme de dieu
nest pas seulement celuy qui a obtenu miseri¬	n’est pas seulement celuy qui a obtenu miseri¬
corde pour estre fidele: mais aussi celuy au¬	corde pour estre fidele: mais aussi celuy au¬
quel ceste foy ne deffault point: * affin que ce¬	quel ceste foy ne deffault point: * affin que ce¬
¶ Augustin/ en sa .cui. epistre	¶ Augustin/ en sa .cvi. epistre
ad Paulinum.	ad Paulinum.
¶ Que nulz ne offensent en la pierre de offen	¶ Que nulz ne offensent en la pierre de offen¬
sion cõme en arguant deffendant le franc ar¬	sion comme en arguant deffendant le franc ar¬
monde/ qui lont faict uehementement: affin	monde/ qui l’ont faict vehementement: affin
quilz fussent estimez: ⁊ aussi pour ce qͥlz cuy¬	qu’ilz fussent estimez: et aussi pour ce qu’ilz cuy¬
doient acquerir la uie biẽ heureuse par la uer¬	doient acquerir la vie bien heureuse par la ver¬
tu de leur propre uolunte. Telz dõcques quilz	tu de leur propre volunte. Telz doncques qu’ilz
ilz ne rendent la croix de Christ uaine: ⁊ que	ilz ne rendent la croix de Christ vaine: et que
cela ne leur soit offenser en la pierre de offen¬	cela ne leur soit offenser en la pierre de offen¬
sion. Car aussi nature humaine quãt elle de¬	sion. Car aussi nature humaine quant elle de¬
moureroit en ceste integrite en laquelle a este	moureroit en ceste integrite en laquelle a este
createur ne laydoit. Cõme ainsi soit doncq̃s/	createur ne l’aydoit. Comme ainsi soit doncques/
quelle ne puisse garder le salut quelle a receu	qu’elle ne puisse garder le salut qu’elle a receu
sans la grace de dieu/ comment pourroit elle	sans la grace de dieu/ comment pourroit elle
rauoir ce quelle a ꝑdu sans la grace de dieu?	ravoir ce qu’elle a perdu sans la grace de dieu?
¶ Se urayemẽt nous uoulõs defendre le frãc	¶ Se vrayement nous voulons defendre le franc
arbitre/ cõgnoissons doncq̃s dont il est franc.	arbitre/ congnoissons doncques dont il est franc.
Car celuy qui contredist a la grace (par laq̃l¬	Car celuy qui contredist a la grace (par laquel¬
le nostre arbitre est faict libre: pour decliner	le nostre arbitre est faict libre: pour decliner
arbitre soit encore serf ⁊ captif.	arbitre soit encore serf et captif.
p̃s.48.C. ¶ Quant aussi l'homme	p̃s.48.C. ¶ Quant aussi l’homme
estoit en hõneur/ il ne la pas enten¬	estoit en honneur/ il ne l’a pas enten¬
du: il a este cõpare aux iumẽtz insi¬	du: il a este compare aux jumentz insi¬
¶ Augustin sur Genese a la lettre au	¶ Augustin sur Genese a la lettre au
huytiesme liure. Chapi.ui.	huytiesme livre. Chapitre vi.
¶ Cestuy aussi qui auoit faict toutes choses	¶ Cestuy aussi qui avoit faict toutes choses
fort bonnes/ nauoit riens institue en paradis	fort bonnes/ n’avoit riens institue en paradis
sion du commandement fut le mal de lhom¬	sion du commandement fut le mal de l’hom¬
me. * Mais il estoit necessite que a lhõme qui	me. * Mais il estoit necessite que a l’homme qui
estoit mis soubz le seigneur dieu/ fut aulcune	estoit mis soubz le seigneur dieu/ fut aulcune
chose deffendue: affin que ceste obedience fut	chose deffendue: affin que ceste obedience fut
laquelle obedience puis ueritablemẽt appel¬	laquelle obedience puis veritablement appel¬
ler la totalle uertu de toute creature raison¬	ler la totalle vertu de toute creature raison¬
nable uiuant soubz la puissance de dieu: ⁊ q̃	nable vivant soubz la puissance de dieu: et que
le principal ⁊ le plus grand uice pour sa rui¬	le principal et le plus grand vice pour sa rui¬
sance: lequel uice nous appellons inobedien¬	sance: lequel vice nous appellons inobedien¬
ce. Il ny auroit riens doncques parquoy lhõ¬	ce. Il n’y auroit riens doncques parquoy l’hom¬
me pensast auoir seigneur/ et ne le sentiroit	me pensast avoir seigneur/ et ne le sentiroit
point/ se nestoit que aulcune chose luy fut cõ¬	point/ se n’estoit que aulcune chose luy fut com¬
uais: mais fut appelle larbre de congnoistre	vais: mais fut appelle l’arbre de congnoistre
le bien ⁊ le mal: que si apres la deffense/ lhom	le bien et le mal: que si apres la deffense/ l’hom¬
me mãgeoit diceluy/ en ce estoit la transgres¬	me mangeoit d’iceluy/ en ce estoit la transgres¬
sion future du peche: en laquelle lhomme ap¬	sion future du peche: en laquelle l’homme ap¬
auroit entre le biẽ de obediẽce/ ⁊ le mal de ino¬	auroit entre le bien de obedience/ et le mal de ino¬
bedience. Pourtant ne fault pas prendre que	bedience. Pourtant ne fault pas prendre que
cela soit dict par figure: mais de quelque uray	cela soit dict par figure: mais de quelque vray
arbre * nõ pas quil uint du fruict ou de la põ¬	arbre * non pas qu’il vint du fruict ou de la pom¬
nom ĩpose de la chose qͥ debuoit ensuiuir par	nom impose de la chose qui debvoit ensuivir par
latouchemẽt faict cõtre le cõmandement.	l’atouchement faict contre le commandement.
¶ Au .xiii. Chapitre.	¶ Au .xiii. Chapitre.
¶ Finablement celuy qui a peche/ na appete	¶ Finablement celuy qui a peche/ n’a appete
nation de dieu quãt cela seroit cõmis: en quoy	nation de dieu quant cela seroit commis: en quoy
pour ne le point commettre/ on debuoit seule¬	pour ne le point commettre/ on debvoit seule¬
ment cõsiderer le commandemẽt de dieu. Que	ment considerer le commandement de dieu. Que
si on le consideroit seulement/ que considere¬	si on le consideroit seulement/ que considere¬
Quelle chose iroit deuãt la uolunte humai¬	Quelle chose iroit devant la volunte humai¬
ne/ sinon la uolũte de dieu? Mais pourquoy	ne/ sinon la volunte de dieu? Mais pourquoy
le seigneur luy commanda/ ce cõgnoit il biẽ:	le seigneur luy commanda/ ce congnoit il bien:
il fault que le seruiteur face ce quon luy a cõ¬	il fault que le serviteur face ce qu’on luy a com¬
a bien seruy quant il luy sera retribue/ pour¬	a bien servy quant il luy sera retribue/ pour¬
quoy il la cõmande.	quoy il l’a commande.
¶ Augu. en son Manuel. Chap̃.ciiii.	¶ Augu. en son Manuel. Chapitre .ciiii.
¶ Certainemẽt il estoit licite que lhomme au	¶ Certainement il estoit licite que l’homme au
loir bien ⁊ mal: ⁊ que sil uouloit bien quil en	loir bien et mal: et que s’il vouloit bien qu’il en
fut remunere: aussi sil uouloit mal/ quil en	fut remunere: aussi s’il vouloit mal/ qu’il en
fut pugni: mais cy apres sera tellemẽt quil ne	fut pugni: mais cy apres sera tellement qu’il ne
pourra uouloir mal: ⁊ non pourtant ne sera	pourra vouloir mal: et non pourtant ne sera
beaucop plus libre: de ce q̃ totallemẽt ne pour¬	beaucop plus libre: de ce que totallement ne pour¬
ra seruir a peche. Et ne doibt on pas blasmer	ra servir a peche. Et ne doibt on pas blasmer
la uolunte: ne dire que ce nest pas uolunte/ ou	la volunte: ne dire que ce n’est pas volunte/ ou
q̃lle ne doibt pas estre appellee libre: par la¬	quelle ne doibt pas estre appellee libre: par la¬
que nous ne uoulons pas non seulemẽt estre	que nous ne voulons pas non seulement estre
miserables/ mais aussi nullement ne le pouõs	miserables/ mais aussi nullement ne le povons
uouloir. Et ainsi que maintenant aussi nostre	vouloir. Et ainsi que maintenant aussi nostre
ame a de non uouloir infelicite/ ainsi aura elle	ame a de non vouloir infelicite/ ainsi aura elle
ne fault pas laisser derriere lordre: en laq̃lle	ne fault pas laisser derriere l’ordre: en laquelle
dieu a uoulu mõstrer cõbien bõ est lhõme rai¬	dieu a voulu monstrer combien bon est l’homme rai¬
