uolunte: et nul ne luy poeut dire:	volunte: et nul ne luy poeut dire:
uaut trop mieulx suyuir le seul Mi	vaut trop mieulx suyvir le seul Mi¬
chee ayãt lesperit de dieu/ q̃ toute la	chee ayant l’esperit de dieu/ que toute la
tes de Baal/ ayãs lesperit derreur.	tes de Baal/ ayans l’esperit d’erreur.
si au tẽps passe la uerite euãgelicq̃	si au temps passe la verite evangelicque
eust este ainsi reuelee cõme elle est de	eust este ainsi revelee comme elle est de
eussẽt bien mieulx faict leur debuoir	eussent bien mieulx faict leur debvoir
que maintenãt on ne faict/ tãt est le	que maintenant on ne faict/ tant est le
monde peruerty ⁊ corrõpu par la do	monde perverty et corrompu par la do¬
de pharisiẽs que Iesus christ nous	de pharisiens que Jesus christ nous
Neãtmoins si ne fault il pas poͬ	Neantmoins si ne fault il pas pour
la durete ⁊ malice daucũs aduersai	la durete et malice d’aucuns adversai¬
clarer ⁊ manifester autãt que il sera	clarer et manifester autant que il sera
de dieu/ a laquelle sãs nulle doubte	de dieu/ a laquelle sans nulle doubte
de Lautheur.	de L’autheur.
nez a uie eternelle/ et nulz aultres.	nez a vie eternelle/ et nulz aultres.
de dieu/ a laquelle chose cõe uerita¬	de dieu/ a laquelle chose come verita¬
bles ⁊ obeissãs enfans diceluy deb¬	bles et obeissans enfans d’iceluy deb¬
aucunemẽt dissimuler.	aucunement dissimuler.
q̃ en ceste presente matiere/ il cõuiẽt	que en ceste presente matiere/ il convient
soy arrester du tout a la saincte pa¬	soy arrester du tout a la saincte pa¬
quelle toute creature sera iugee/ tou	quelle toute creature sera jugee/ tou¬
uee/ ⁊ nul ne poeut au contraire.	vee/ et nul ne poeut au contraire.
Or donc pour toucher le ꝓpos	Or donc pour toucher le propos
par sainctes escriptures monstrer et	par sainctes escriptures monstrer et
se ordõnee du pape/ des euesq̃s/ ⁊ au	se ordonnee du pape/ des evesques/ et au
tres persõnages/ qͥ en gros orgueil	tres personnages/ qui en gros orgueil
deglise/ est droictemẽt cõtre uerite/ ⁊	d’eglise/ est droictement contre verite/ et
de dieu. Parquoy est chose abomina	de dieu. Parquoy est chose abomina¬
Preface	Preface
duree: pourtãt q̃ par icelle le seigñr	duree: pourtant que par icelle le seigneur
plus part du monde/ malheureuse¬	plus part du monde/ malheureuse¬
ment seduict ⁊ trõpe. Laq̃lle messe	ment seduict et trompe. Laquelle messe
te/ pour plus ayseemẽt abuser ⁊ de¬	te/ pour plus ayseement abuser et de¬
ainsi cauteleusement composee/ non	ainsi cauteleusement composee/ non
par saincte escripture. En laq̃lle on	par saincte escripture. En laquelle on
de messe: mais par plusieurs papes/	de messe: mais par plusieurs papes/
controuuee ⁊ mise au lieu/ de la sain	controuvee et mise au lieu/ de la sain¬
cte cene de Iesus christ/ de la saincte	cte cene de Jesus christ/ de la saincte
action de graces. Leq̃l debuoit estre	action de graces. Lequel debvoit estre
chrestiẽs/ en memoire ⁊ recordation	chrestiens/ en memoire et recordation
de la mort ⁊ passion de Iesuschrist/	de la mort et passion de Jesuschrist/
lection/ dont il nous a tant aymez q̃	lection/ dont il nous a tant aymez que
ment en signification de la charite ⁊	ment en signification de la charite et
de Lautheur.	de L’autheur.
aymer les ungz les aultres/ comme	aymer les ungz les aultres/ comme
Au lieu de laquelle tant salutaire	Au lieu de laquelle tant salutaire
⁊ consolable instruction/ en põpeuse	et consolable instruction/ en pompeuse
faict adorer ung peu de pain cõme	faict adorer ung peu de pain comme
ydolatrie/ toute iniquite/ et impiete	ydolatrie/ toute iniquite/ et impiete
sest esleuee. Et ce ont ilz faict pour	s’est eslevee. Et ce ont ilz faict pour
gneurie/ pour mieulx exercer leur	gneurie/ pour mieulx exercer leur
chander de noz ames/ et deuorer la	chander de noz ames/ et devorer la
substance du peuple/ ⁊ finablement	substance du peuple/ et finablement
Car cõe gentz effrontez/ sans honte	Car come gentz effrontez/ sans honte
larde/ ilz ont ose dire ⁊ publier quilz	larde/ ilz ont ose dire et publier qu’ilz
sont plus dignes q̃ les anges/ mes¬	sont plus dignes que les anges/ mes¬
q̃ si ung de eulx (iasoit quil soit in¬	que si ung de eulx (jasoit qu’il soit in¬
noit ung morceau de pain il est en	noit ung morceau de pain il est en
Preface	Preface
⁊ sãs dilatiõ a sa seule parolle/ faire	et sans dilation a sa seule parolle/ faire
en corps ⁊ en ame tout uiuãt/ aussi	en corps et en ame tout vivant/ aussi
grand ⁊ entier cõme il pendit en la	grand et entier comme il pendit en la
ung coffre ou armaire/ le manger ⁊	ung coffre ou armaire/ le manger et
faire du tout ce qͥl uouldra/ qui est	faire du tout ce qu’il vouldra/ qui est
chose horrible de penser. Et se on	chose horrible de penser. Et se on
ceste merueilleuse puissance/ plus q̃	ceste merveilleuse puissance/ plus que
oingtz/ rasez/ ou tonduz. Ilz respõ¬	oingtz/ rasez/ ou tonduz. Ilz respon¬
dent mieulx qui ne pensent. Car ilz	dent mieulx qui ne pensent. Car ilz
a dire du signe ⁊ merque dõt ilz sont	a dire du signe et merque dont ilz sont
a ce qͥlz diset/ certes de hõte ⁊ crainte	a ce qu’ilz diset/ certes de honte et crainte
ilz se tayroient. Car il est escript que	ilz se tayroient. Car il est escript que
ny achepter/ se il na la merque de la	ny achepter/ se il n’a la merque de la
Toutesfoys affin que nostre cas	Toutesfoys affin que nostre cas
de Lautheur.	de L’autheur.
prouue/ il est necessaire toucher/ de¬	prouve/ il est necessaire toucher/ de¬
cuns poinctz dabominatiõ qui sont	cuns poinctz d’abomination qui sont
trouuez en ceste Messe. Car de tout	trouvez en ceste Messe. Car de tout
croy qͥl nest hõme qui le sceust faire/	croy qu’il n’est homme qui le sceust faire/
uoir faire/ si fauldroit il ung tres	voir faire/ si fauldroit il ung tres
grand liure/ tant y a de malediction	grand livre/ tant y a de malediction
obstant que a plusieurs elle semble	obstant que a plusieurs elle semble
escript en saĩct Luc. Ce qui est hault	escript en sainct Luc. Ce qui est hault
aux hõmes/ est abomination deuãt	aux hommes/ est abomination devant
lange de Satã se trãsfigure en an¬	l’ange de Satan se transfigure en an¬
est fortement accõply/ quand soubz	est fortement accomply/ quand soubz
lombre de sainctete/ soubz apparẽce	l’ombre de sainctete/ soubz apparence
en hypocrisie est trouuee. Et qui pis	en hypocrisie est trouvee. Et qui pis
est tant seme par tout le corps de la	est tant seme par tout le corps de la
Du sacrifice	Du sacrifice
a iecte racines si auãt/ q̃ aux hõmes	a jecte racines si avant/ que aux hommes
qui est impossible aux hõmes/ est fa	qui est impossible aux hommes/ est fa¬
cile au seigneur dieu. Pourtãt re¬	cile au seigneur dieu. Pourtant re¬
supplions quil luy plaise noꝰ regar	supplions qu’il luy plaise nous regar¬
benediction/ nous ouurir les yeulx	benediction/ nous ouvrir les yeulx
tellement que puissions appertemẽt	tellement que puissions appertement
¶ Premiere declaration du sacrifice	¶ Premiere declaration du sacrifice
nent entẽdre en leur messe estre faict/	nent entendre en leur messe estre faict/
pour le salut du peuple.	pour le salut du peuple.
Es sacrificateurs donc cõ¬	Es sacrificateurs donc com¬
taire et sainct sacrifice/ par	taire et sainct sacrifice/ par
lequel Iesus Christ qui est le uray	lequel Jesus Christ qui est le vray
macule/ leq̃l seul oste les pechez du	macule/ lequel seul oste les pechez du
son pere/ a dõne son ame/ ⁊ espandu	son pere/ a donne son ame/ et espandu
de la messe.	de la messe.
mettant fin ⁊ cõsummation a tout	mettant fin et consummation a tout
putans cela insuffisant se mettans	putans cela insuffisant se mettans
en la place de Iesuchrist/ ilz ont de	en la place de Jesuchrist/ ilz ont de
uente ung sacrifice uisible/ ainsi qͥlz	vente ung sacrifice visible/ ainsi qu’ilz
demption tant des uiuans que des	demption tant des vivans que des
trespassez, qui est appertemẽt contre	trespassez, qui est appertement contre
geux contẽnement/ ⁊ droict renõce¬	geux contennement/ et droict renonce¬
Christ. Ce que en bref il est facile de	Christ. Ce que en bref il est facile de
monstrer.	monstrer.
aux Hebrieux/ en parlant de Iesus	aux Hebrieux/ en parlant de Jesus
escript: Il estoit conuenable q̃ nous	escript: Il estoit convenable que nous
eussiõs ung euesque sainct/ innocẽt/	eussions ung evesque sainct/ innocent/
plus hault que les cieulx/ lequel na	plus hault que les cieulx/ lequel n’a
offrir tous les iours sacrifices: pre¬	offrir tous les jours sacrifices: pre¬
Du sacrifice	Du sacrifice
pour ceulx du peuple. Car il a faict	pour ceulx du peuple. Car il a faict
il dit/ en se offrant une foys: car ia¬	il dit/ en se offrant une foys: car ja¬
mais telle oblatiõ ne fut ny ne sera	mais telle oblation ne fut ny ne sera
fisante ⁊ entiere/ elle a a iamais du	fisante et entiere/ elle a a jamais du
Au .ix. chapitre dicelle mesme epi	Au .ix. chapitre d’icelle mesme epi¬
stre/ il est ainsi dict: Christ euesq̃ des	stre/ il est ainsi dict: Christ evesque des
par ung plus grãd ⁊ plus parfaict	par ung plus grand et plus parfaict
cestadire/ non point de ceste creatiõ/	c’est a dire/ non point de ceste creation/
⁊ non point par sang de boucz ou de	et non point par sang de boucz ou de
entre une foys es sanctuaires/ et a	entre une foys es sanctuaires/ et a
Uoicy ou de rechief il dict/ q̃ par	Voicy ou de rechief il dict/ que par
se estre presente une foys/ redẽption	se estre presente une foys/ redemption
quoy il est bien euidẽt q̃ pour nostre	quoy il est bien evident que pour nostre
ces paoures sacrificateurs offrãs ⁊	ces paovres sacrificateurs offrans et
de la messe.	de la messe.
cõme silz estoient noz redẽpteurs: si	comme s’ilz estoient noz redempteurs: si
tion de Iesus christ/ ou reputer icel¬	tion de Jesus christ/ ou reputer icel¬
le non suffisante/ ce qui est cler ⁊ ma	le non suffisante/ ce qui est cler et ma¬
pitre/ ou par apres il est ainsi dict:	pitre/ ou par apres il est ainsi dict:
res faictz des mains/ figures des	res faictz des mains/ figures des
urays: mais au ciel mesme/ affin q̃	vrays: mais au ciel mesme/ affin que
deuãt la face de son pere/ ⁊ non poĩt	devant la face de son pere/ et non point
trement (dit il par apres) il luy eust	trement (dit il par apres) il luy eust
fallu souffrir souuentesfoys depuis	fallu souffrir souventesfoys depuis
tenãt en la cõsummatiõ des siecles/	tenant en la consummation des siecles/
fice pour la destruction de peche. Et	fice pour la destruction de peche. Et
ainsi quil est ordõne aux hõmes de	ainsi qu’il est ordonne aux hommes de
ment/ ainsi aussi Christ a este offert	ment/ ainsi aussi Christ a este offert
plusieurs.	plusieurs.
Du sacrifice	Du sacrifice
pres/ ou il dict tres clairemẽt/ q̃ Ie¬	pres/ ou il dict tres clairement/ que Je¬
foys/ aultrement mourir luy faul¬	foys/ aultrement mourir luy faul¬
droit souuẽtesfoys. Car Iesꝰ Christ	droit souventesfoys. Car Jesus Christ
tout ung. Or ne mourra il iamais.	tout ung. Or ne mourra il jamais.
iamais en sacrifice ne se offrira.	jamais en sacrifice ne se offrira.
Donc il sensuit bien q̃ les hõmes ne	Donc il s’ensuit bien que les hommes ne
Car se luy mesme ne se offre/ cõmẽt	Car se luy mesme ne se offre/ comment
Et ne fault point dire que le sa¬	Et ne fault point dire que le sa¬
crifice que maintenant on faict/ soit	crifice que maintenant on faict/ soit
Car memoire de sacrifice nest point	Car memoire de sacrifice n’est point
ge q̃ tous noz sacrificateurs qui fõt	ge que tous noz sacrificateurs qui font
entendre au pcuple/ q̃ il presentent ⁊	entendre au peuple/ que il presentent et
mors/ uoyre ⁊ encore poͬ estre plus	mors/ voyre et encore pour estre plus
leͬ plaist/ choisir ⁊ nõmer, trop plꝰ q̃	leur plaist/ choisir et nommer, trop plus que
de la messe.	de la messe.
cteurs/ trompeurs/ ⁊ mẽteurs. Car	cteurs/ trompeurs/ et menteurs. Car
sus christ/ tout sacrifice uisible a ces¬	sus christ/ tout sacrifice visible a ces¬
se/ ⁊ lestat des sacrificateurs est ex¬	se/ et l’estat des sacrificateurs est ex¬
dus ⁊ desguisez: sinon affin q̃ on cõ¬	dus et desguisez: sinon affin que on con¬
malheureux esceruelez.	malheureux escervelez.
Mais pour plus ample ꝓbation	Mais pour plus ample probation
tre dicelle mesme epistre: la ou quasi	tre d’icelle mesme epistre: la ou quasi
sacrifice de Iesus christ/ leq̃l a mis	sacrifice de Jesus christ/ lequel a mis
fin a tous sacrifices/ sans q̃ iamais	fin a tous sacrifices/ sans que jamais
tre autres choses il est ainsi dict en	tre autres choses il est ainsi dict en
uiens/ affin sire dieu q̃ ie face ta uo	viens/ affin sire dieu que je face ta vo¬
lunte. Puis sensuit: Par laq̃lle uo¬	lunte. Puis s’ensuit: Par laquelle vo¬
blation une foys faicte du corps de	blation une foys faicte du corps de
par une oblation il a parfaict eter¬	par une oblation il a parfaict eter¬
Du sacrifice	Du sacrifice
S. esperit le testifie. Car apres il dit:	Sainct esperit le testifie. Car apres il dit:
pechez/ ⁊ de leurs iniquites. Et la	pechez/ et de leurs iniquites. Et la
ou est remission dicelles il nya plus	ou est remission d’icelles il n’y a plus
Et affin q̃ excuse de ignorãce ne	Et affin que excuse de ignorance ne
sacrificateurs par cy deuãt ont dict:	sacrificateurs par cy devant ont dict:
que bien uray est Iesus christ auoit	que bien vray est Jesus christ avoit
lemẽt poͬ le peche de Adam (⁊ ainsi	lement pour le peche de Adam (et ainsi
mais non pas du tout pour les pe¬	mais non pas du tout pour les pe¬
chez que actuellemẽt noꝰ cõmettons	chez que actuellement nous commettons
sinon dire ⁊ blasphemer q̃ nostre sei¬	sinon dire et blasphemer que nostre sei¬
trouue entiere ⁊ parfaicte redẽptiõ.	trouve entiere et parfaicte redemption.
Et pourtãt ainsi que ilz disẽt (cõme	Et pourtant ainsi que ilz disent (comme
pour luy ayder a faire nostre redem	pour luy ayder a faire nostre redem¬
ilz offrẽt a dieu en leur messe sacrifi	ilz offrent a dieu en leur messe sacrifi¬
de la messe.	de la messe.
est une merueilleuse audace/ ⁊ trop	est une merveilleuse audace/ et trop
assommer ⁊ abbatre/ au mesme cha	assommer et abbatre/ au mesme cha¬
pitre/ incontinent apres il est dit en	pitre/ incontinent apres il est dit en
tairemẽt apres q̃ auõs receu ꝯgnois	tairement apres que avons receu congnois¬
laisse sacrifice pour les pechez.	laisse sacrifice pour les pechez.
Lesquelles parolles sõt si claires	Lesquelles parolles sont si claires
roit assez esmerueiller/ cõmẽt le mõ¬	roit assez esmerveiller/ comment le mon¬
de souffrir que on ayt encore uoulu	de souffrir que on ayt encore voulu
sacrifier ⁊ presenter aucun sacrifice	sacrifier et presenter aucun sacrifice
pour noz pechez: attendu q̃ si constã	pour noz pechez: attendu que si constam¬
si souuẽt/ iceluy sainct apostre affer¬	si souvent/ iceluy sainct apostre affer¬
me ⁊ dict/ que il nya plus aucun sa¬	me et dict/ que il n’y a plus aucun sa¬
Iesus christ ne fault attẽdre aucun	Jesus christ ne fault attendre aucun
⁊ ainsi dieu a permis q̃ Sathan par	et ainsi dieu a permis que Sathan par
Du sacrifice	Du sacrifice
de peu exceptez. Car il auoit este pre	de peu exceptez. Car il avoit este pre¬
ainsi perdu ⁊ gaste. Et tout poͬ fi¬	ainsi perdu et gaste. Et tout pour fi¬
nablement manifester la puissance/	nablement manifester la puissance/
seigneur. Lequel par le glaiue de sa	seigneur. Lequel par le glaive de sa
ruinera ⁊ abatra le regne de ses en¬	ruinera et abatra le regne de ses en¬
nemys: cestassauoir de lãtechrist/ du	nemys: c’est assavoir de l’antechrist/ du
Las ne a ce pas este grosse misere	Las ne a ce pas este grosse misere
mesprise ces passages prealleguez?	mesprise ces passages prealleguez?
de les auoir ainsi contẽnez ⁊ froide¬	de les avoir ainsi contemnez et froide¬
auise? sans iamais auoir uoulu cõ¬	avise? sans jamais avoir voulu con¬
sacrifice ⁊ testamẽt? Car quand noꝰ	sacrifice et testament? Car quand nous
offrõs sacrifice a dieu/ nous luy dõ¬	offrons sacrifice a dieu/ nous luy don¬
bien euident q̃ quand nous prenõs	bien evident que quand nous prenons
nest poĩt sacrifice: mais liberalle do¬	n’est point sacrifice: mais liberalle do¬
de la messe.	de la messe.
Et qui poeut estre donc si aueu¬	Et qui poeut estre donc si aveu¬
donation testamentaire confermee	donation testamentaire confermee
par la mort du testateur/ par grand	par la mort du testateur/ par grand
a nous? S. Luc le touche au uif/	a nous? Sainct Luc le touche au vif/
calice est le nouueau testament en	calice est le nouveau testament en
mon sang/ qui sera espãdu poͬ uoꝰ.	mon sang/ qui sera espandu pour vous.
quand par oubliance (affin q̃ ne dye	quand par oubliance (affin que ne dye
a uoulu changer en sacrifice.	a voulu changer en sacrifice.
Si nous uoulõs sacrifier faisõs	Si nous voulons sacrifier faisons
diuin cõseil ou il dit: Ie uous prie	divin conseil ou il dit: Je vous prie
de dieu que uous offrez uoz corps	de dieu que vous offrez voz corps
en sacrifice uiuãt/ sainct/ plaisant a	en sacrifice vivant/ sainct/ plaisant a
tous ordonnez de dieu/ prebstres et	tous ordonnez de dieu/ prebstres et
monieux/ ou desguisez: Non point	monieux/ ou desguisez: Non point
Du sacrifice	Du sacrifice
pour luy offrir une telle offrande/	pour luy offrir une telle offrande/
⁊ infectz. Parquoy luy mesme sest	et infectz. Parquoy luy mesme s’est
offert pour noꝰ a son pere une seule	offert pour nous a son pere une seule
est tressuffisante ⁊ parfaicte: aultre¬	est tres suffisante et parfaicte: aultre¬
q̃lle seroit ĩparfaicte/ ou certes en cõ	quelle seroit imparfaicte/ ou certes en con¬
uiendroit cercher une autre/ ce que	viendroit cercher une autre/ ce que
ie monstre ainsi.	je monstre ainsi.
sieurs argumẽs il est cõclud/ q̃ pour	sieurs argumens il est conclud/ que pour
la mort du grand Euesq̃/ en falloit	la mort du grand Evesque/ en falloit
de cestuy cy/ encore ung autre/ ⁊ aĩsi	de cestuy cy/ encore ung autre/ et ainsi
nu ung totallemẽt ĩmortel/ qui est	nu ung totallement immortel/ qui est
nostre seul mediateur Iesus christ:	nostre seul mediateur Jesus christ:
p̃sence de dieu. Sẽblablemẽt pour	presence de dieu. Semblablement pour
loy/ falloit toꝰ les iours recõmẽcer/	loy/ falloit tous les jours recommencer/
de la messe.	de la messe.
du tout parfaict/ ⁊ cõsumme qui ne	du tout parfaict/ et consumme qui ne
⁊ tres ꝑfaict sacrifice a este faict par	et tres parfaict sacrifice a este faict par
nostre grand euesq̃ ⁊ pasteur Iesus	nostre grand evesque et pasteur Jesus
crifice/ ⁊ non autre chose: pourtãt q̃	crifice/ et non autre chose: pourtant que
